caseid,person_id,arrest_date,dispos_date,treat
2657,15829,2012-07-12,2012-09-09,1
2660,13334,2013-09-18,2015-05-26,1
2676,6707,2012-01-15,2012-02-12,1
2679,11224,2012-01-21,2012-08-07,0
2686,10425,2012-10-02,2013-06-01,1
2690,3280,2012-09-01,2014-02-19,1
2691,19254,2012-06-02,2012-12-11,1
2695,14999,2012-08-11,2013-02-13,1
2696,10895,2012-01-15,2013-01-02,0
2699,4482,2012-07-15,2013-01-09,0
2700,10584,2012-02-08,2012-05-04,1
2701,19374,2012-08-02,2012-12-17,0
2704,8593,2013-04-16,2013-10-13,1
2706,6282,2012-11-18,2013-06-18,1
2709,16608,2012-12-22,2013-03-30,0
2711,14019,2012-07-09,2012-08-19,0
2712,7223,2012-07-16,2013-01-23,1
2713,4758,2013-01-03,2013-05-19,0
2719,16865,2012-07-16,2013-02-21,0
2720,3744,2013-09-10,2014-05-01,0
2722,17929,2012-05-08,2012-07-13,1
2725,8850,2013-01-13,2013-01-26,0
2728,18944,2013-04-02,2015-02-10,0
2730,19756,2012-06-23,2012-08-29,1
2737,15577,2013-05-10,2013-10-11,0
2739,18457,2012-10-07,2013-05-07,0
2744,1869,2012-09-27,2014-03-27,0
2745,6689,2013-04-19,2013-07-28,1
2749,4386,2013-05-17,2013-06-17,0
2753,15775,2012-06-19,2012-09-25,0
2755,6308,2012-05-14,2012-06-30,0
2756,12640,2012-02-04,2012-10-06,1
2759,19872,2012-07-29,2013-06-17,0
2774,1208,2013-09-25,2014-01-08,1
2789,17376,2012-10-27,2013-04-12,1
2793,7553,2013-07-02,2014-03-09,1
2796,12852,2013-07-11,2013-07-24,1
2798,4671,2012-03-25,2012-08-26,1
2800,8876,2012-05-09,2012-08-07,0
2810,6234,2013-09-24,2013-12-09,1
2821,6526,2012-01-19,2012-05-28,1
2823,18670,2013-02-24,2013-03-08,1
2824,18901,2013-02-23,2013-04-15,1
2827,11411,2012-04-18,2012-05-07,0
2834,7253,2013-06-11,2013-08-24,0
2836,1978,2013-09-25,2014-05-26,1
2837,5918,2013-08-12,2013-12-09,0
2838,12795,2013-02-05,2013-07-03,0
2843,5586,2013-02-06,2013-04-18,1
2844,2612,2012-03-20,2012-07-27,1
2846,12724,2013-04-20,2013-06-13,0
2848,12984,2013-04-04,2013-05-25,0
2851,9239,2012-05-01,2012-07-25,0
2858,17373,2012-08-19,2013-04-05,0
2861,18507,2013-05-25,2013-07-13,1
2864,1789,2013-09-24,2014-02-07,0
2870,17835,2012-08-03,2013-12-31,1
2872,5909,2012-07-24,2014-01-18,0
2873,9659,2013-05-07,2013-07-25,0
2874,17191,2012-01-27,2013-08-08,1
2881,10937,2012-09-15,2013-07-06,1
2884,12853,2013-03-15,2013-05-15,0
2900,18873,2013-03-03,2013-05-17,0
2902,2161,2013-02-01,2013-08-06,0
2906,11957,2012-06-21,2013-02-13,0
2907,399,2012-01-25,2012-09-04,1
2908,13281,2012-06-11,2012-07-22,0
2911,17376,2012-07-29,2012-11-24,1
2913,8,2012-10-06,2013-12-29,1
2917,6376,2012-12-06,2012-12-29,1
2927,722,2012-11-29,2013-02-25,0
2935,4851,2012-09-10,2012-11-11,0
2936,10826,2012-08-01,2013-02-09,1
2938,16350,2012-08-13,2013-06-11,0
2939,11758,2012-09-26,2012-10-18,0
2940,16648,2012-10-23,2013-05-25,1
2946,5470,2012-12-26,2015-01-23,1
2948,13666,2012-07-03,2012-09-15,0
2949,79,2012-08-30,2012-09-03,0
2953,2117,2013-04-25,2014-06-09,0
2955,15602,2012-03-17,2012-05-19,1
2960,13762,2013-05-14,2015-06-26,0
2963,18180,2012-04-20,2012-09-04,1
2966,12624,2013-09-18,2014-03-17,1
2971,165,2013-06-03,2013-09-29,0
2973,4848,2012-04-11,2012-07-29,1
2988,19530,2012-03-11,2012-07-27,0
2991,10112,2013-06-18,2013-11-20,0
2995,2122,2012-12-12,2013-11-20,0
2997,11140,2013-03-11,2013-09-24,1
3026,3940,2013-06-02,2014-07-24,0
3034,16973,2012-03-11,2012-10-05,0
3037,19221,2012-05-06,2012-10-11,0
3040,16769,2012-03-05,2012-04-27,0
3041,8200,2013-08-14,2013-12-05,0
3042,13793,2012-05-11,2012-12-18,1
3044,10392,2013-03-21,2013-11-26,0
3045,11093,2013-09-03,2013-09-14,1
3049,14577,2012-03-10,2012-04-18,0
3051,4307,2012-01-17,2012-12-19,1
3052,5266,2012-05-23,2013-06-16,0
3063,10715,2013-04-03,2014-04-07,1
3064,18602,2013-01-07,2014-04-12,0
3069,5353,2012-09-01,2012-12-19,1
3074,5225,2012-05-27,2013-09-08,1
3075,2416,2013-02-28,2013-07-02,0
3080,9122,2013-10-21,2013-12-08,0
3081,13574,2013-07-02,2014-01-27,1
3082,12892,2012-07-21,2013-01-15,1
3084,6150,2013-02-25,2013-05-07,0
3091,5605,2012-11-26,2013-01-15,1
3092,14184,2013-05-07,2014-07-03,1
3097,11300,2013-07-21,2014-01-16,1
3099,16159,2012-05-08,2012-09-02,0
3101,17699,2013-06-12,2013-10-24,1
3106,16060,2012-02-18,2012-06-21,0
3107,9452,2012-01-10,2012-12-17,1
3118,747,2013-09-28,2014-02-04,0
3123,19771,2013-02-11,2014-08-27,0
3131,16987,2013-10-12,2015-05-26,1
3132,7381,2012-06-02,2012-06-13,0
3133,19795,2012-07-22,2012-12-09,0
3137,16644,2013-04-28,2014-02-24,0
3140,18068,2012-12-08,2013-04-15,0
3142,3097,2012-10-18,2013-02-14,0
3153,11289,2013-01-02,2013-01-06,0
3154,19346,2013-09-22,2013-10-16,1
3156,7353,2013-08-24,2014-05-24,1
3157,15802,2012-11-01,2012-12-19,0
3159,13287,2012-06-20,2012-08-17,0
3168,5086,2013-04-28,2013-06-18,1
3169,15274,2012-12-21,2013-05-21,0
3171,6200,2013-08-01,2013-09-18,1
3183,14890,2013-01-02,2013-04-24,1
3185,11910,2012-10-12,2013-02-04,0
3192,19222,2012-02-05,2012-03-29,0
3195,7780,2013-05-28,2013-09-11,1
3197,14119,2013-06-12,2013-08-07,1
3198,3537,2012-03-03,2012-08-17,1
3207,7368,2013-09-03,2013-12-02,0
3209,16500,2012-12-01,2013-10-09,0
3214,8642,2012-07-16,2012-08-09,1
3215,7703,2012-02-05,2013-01-21,1
3217,6369,2013-08-10,2013-08-14,0
3218,3348,2012-01-14,2012-09-11,0
3219,12587,2013-02-19,2013-08-30,0
3220,15109,2013-02-22,2014-10-24,0
3231,6586,2013-03-06,2014-04-02,0
3232,8305,2013-08-31,2013-09-11,0
3233,1512,2013-03-15,2014-02-23,1
3235,157,2012-08-05,2012-09-13,1
3238,14334,2012-03-19,2012-05-18,1
3240,1585,2012-05-14,2012-05-24,1
3247,18823,2013-07-22,2013-08-29,0
3252,5544,2013-09-24,2013-10-01,0
3255,11454,2012-12-27,2013-09-25,1
3266,6995,2013-08-21,2013-10-17,1
3273,10197,2012-02-25,2012-12-14,1
3279,2459,2013-05-26,2013-12-07,0
3283,16200,2012-06-04,2013-04-28,0
3285,17956,2013-03-26,2013-05-04,0
3291,5426,2013-09-15,2015-02-25,0
3294,1461,2013-10-12,2014-03-23,1
3298,11445,2013-01-17,2013-03-01,1
3299,10549,2012-09-26,2012-12-07,0
3301,18583,2013-09-29,2014-02-16,0
3307,14178,2012-04-18,2014-06-07,1
3311,13474,2013-04-01,2015-02-15,1
3318,10273,2013-09-11,2014-02-25,0
3320,7181,2012-03-29,2012-07-17,1
3321,14913,2012-05-13,2012-05-20,1
3329,19016,2012-05-19,2013-03-04,0
3331,3851,2013-02-28,2013-06-13,0
3333,19805,2012-01-23,2012-02-08,1
3337,3674,2012-12-23,2013-06-14,0
3339,2805,2013-03-31,2013-11-24,1
3342,19383,2012-09-22,2012-11-19,0
3346,15376,2013-02-05,2014-03-11,1
3347,5167,2013-09-14,2013-12-22,0
3348,13210,2013-10-18,2014-04-15,1
3368,13337,2013-10-09,2014-12-03,0
3376,15199,2013-05-17,2014-03-21,0
3381,18960,2013-05-08,2014-01-20,1
3389,9382,2013-03-09,2013-05-07,1
3397,12190,2013-06-06,2014-02-23,1
3398,7355,2013-04-13,2013-11-10,0
3401,10637,2012-02-02,2012-06-30,0
3407,5714,2012-12-09,2013-01-29,0
3409,3285,2013-08-11,2014-03-02,0
3415,12973,2012-09-27,2014-03-05,1
3416,3289,2013-06-15,2013-11-07,0
3419,5043,2012-05-14,2012-07-22,1
3423,9155,2012-07-31,2013-02-03,1
3425,4035,2012-05-31,2012-06-08,0
3426,11502,2012-09-04,2013-05-02,0
3428,2022,2012-02-08,2012-02-23,1
3430,1584,2012-07-25,2012-12-06,0
3437,8054,2012-10-24,2014-01-08,1
3440,6792,2012-07-23,2012-12-17,0
3447,10556,2012-04-24,2012-05-15,0
3448,9603,2013-05-27,2013-08-05,1
3454,11376,2012-02-24,2012-04-24,1
3460,17310,2012-11-25,2013-01-09,1
3463,16539,2013-07-09,2013-08-24,0
3466,8353,2012-12-21,2013-09-30,0
3467,12989,2013-10-05,2014-01-28,0
3474,18202,2012-09-17,2012-10-13,1
3476,1809,2012-05-20,2012-10-06,1
3482,9416,2012-11-09,2013-03-28,1
3487,4770,2013-07-11,2014-05-03,0
3489,1333,2012-10-20,2012-12-28,0
3490,3437,2013-03-04,2013-04-16,1
3493,14177,2012-12-17,2013-02-19,0
3494,12096,2013-09-22,2014-02-26,0
3496,10949,2013-01-26,2013-04-13,0
3500,7909,2012-06-14,2012-10-05,0
3502,4859,2013-01-03,2013-03-11,1
3503,13014,2013-05-14,2013-11-20,0
3504,7068,2013-08-18,2013-12-29,0
3507,16001,2012-05-24,2012-09-12,1
3515,7654,2012-07-04,2012-11-21,0
3522,18748,2012-09-20,2013-03-29,1
3523,17805,2013-05-22,2013-11-19,1
3529,11311,2012-04-05,2012-09-05,1
3530,18642,2013-09-09,2014-01-20,0
3534,3334,2013-02-14,2014-01-05,0
3537,1051,2012-11-16,2013-07-20,1
3544,1994,2012-09-17,2012-09-24,1
3547,17120,2012-06-16,2013-03-13,0
3554,13786,2013-08-22,2013-10-07,0
3555,11241,2012-04-23,2012-07-13,0
3560,14533,2012-01-20,2012-05-19,0
3564,3207,2013-09-27,2014-06-20,1
3565,19511,2012-12-18,2013-02-04,0
3568,2997,2013-07-19,2013-11-20,1
3569,16991,2012-01-26,2012-07-22,0
3584,12072,2012-04-29,2012-05-29,1
3587,14164,2013-08-02,2014-05-29,1
3591,19875,2012-05-07,2012-09-09,0
3599,17074,2012-10-30,2012-12-10,0
3600,6164,2012-04-25,2012-11-25,1
3606,19517,2012-03-16,2012-06-04,0
3612,4932,2012-03-30,2012-10-03,1
3613,16193,2013-05-08,2014-02-17,0
3614,16512,2012-03-04,2013-06-11,1
3621,4294,2013-04-06,2013-12-31,0
3628,12000,2013-04-21,2013-11-09,0
3638,19433,2012-11-19,2013-04-19,1
3639,1218,2012-05-10,2012-09-19,0
3642,3557,2012-12-21,2013-07-17,0
3649,2715,2012-08-01,2012-09-03,0
3651,16129,2013-03-31,2013-05-28,1
3654,17908,2013-02-25,2013-08-29,0
3655,3110,2012-05-07,2012-05-20,0
3659,6164,2013-05-15,2014-09-01,0
3664,17691,2012-02-03,2012-03-27,1
3668,12572,2013-09-06,2014-11-13,0
3669,17030,2013-07-07,2013-09-20,1
3670,18527,2012-10-05,2014-01-12,0
3671,3788,2013-01-18,2013-03-05,1
3673,11079,2013-01-17,2013-05-07,1
3674,5088,2013-05-12,2013-10-13,0
3678,9752,2013-09-04,2014-04-18,0
3684,16455,2013-05-11,2013-10-21,0
3691,5659,2013-05-16,2014-01-24,0
3695,17327,2012-12-17,2013-11-10,0
3696,19258,2012-06-24,2013-04-06,0
3697,19368,2012-08-04,2012-12-04,0
3713,12379,2012-10-17,2012-10-25,0
3720,19656,2013-03-25,2014-06-19,1
3721,8716,2013-03-08,2013-05-07,1
3725,10523,2012-10-24,2012-11-03,0
3727,931,2013-04-12,2013-08-13,1
3728,10556,2012-10-10,2013-01-28,1
3734,912,2012-01-29,2012-02-09,0
3740,15235,2013-02-18,2013-11-23,1
3747,12871,2013-08-22,2013-12-22,0
3752,17497,2012-03-29,2012-08-08,0
3754,11426,2012-11-19,2013-03-11,0
3760,17538,2013-10-04,2013-10-20,1
3769,1999,2013-07-24,2013-12-02,0
3772,13073,2013-04-02,2013-11-12,0
3788,19219,2012-09-01,2012-10-25,0
3794,14596,2012-10-07,2013-08-20,1
3798,15522,2013-01-29,2013-08-30,0
3800,4515,2012-01-03,2012-08-11,0
3805,5154,2012-06-12,2014-04-24,0
3809,10533,2012-06-10,2012-10-04,0
3810,6357,2012-12-27,2013-06-02,0
3815,15607,2013-05-03,2013-08-26,0
3818,17492,2013-03-28,2013-05-03,1
3820,12166,2012-11-28,2013-01-01,1
3822,17573,2012-07-19,2012-10-26,1
3827,11083,2013-10-03,2014-01-24,1
3828,11410,2013-06-23,2014-05-03,0
3832,10360,2012-11-14,2013-03-14,1
3836,11277,2012-09-19,2012-12-08,1
3837,7642,2012-08-19,2013-07-04,1
3838,15014,2013-09-16,2013-11-26,1
3842,10910,2012-06-21,2013-03-20,1
3844,6826,2013-10-18,2013-12-03,0
3845,387,2013-04-21,2013-11-02,0
3850,1168,2012-02-16,2014-03-22,0
3854,10124,2012-02-14,2014-10-03,0
3855,13151,2013-06-14,2013-06-22,1
3859,18507,2013-02-12,2013-02-21,0
3863,4429,2012-07-07,2013-03-26,0
3866,19367,2012-04-29,2013-03-04,0
3876,7561,2012-08-20,2013-01-10,0
3888,17505,2013-09-27,2014-04-29,0
3890,4571,2013-09-24,2015-10-04,0
3895,16852,2012-11-06,2015-01-11,0
3901,5783,2012-01-07,2012-01-15,1
3907,1297,2013-03-08,2013-03-31,0
3909,19607,2012-11-28,2013-12-27,1
3910,16600,2012-12-23,2013-03-02,0
3919,2842,2012-05-21,2012-10-13,0
3921,14607,2012-08-07,2013-01-12,0
3922,4209,2012-01-04,2012-05-24,1
3923,7689,2012-10-20,2013-05-20,1
3925,9070,2012-01-29,2012-04-10,1
3927,18929,2013-05-16,2014-04-30,0
3942,16226,2012-09-20,2013-03-30,0
3943,5777,2013-03-09,2013-09-03,0
3945,11231,2013-02-11,2013-03-03,1
3950,570,2012-09-11,2012-10-01,1
3957,17108,2012-01-27,2013-06-21,0
3958,11213,2013-06-11,2015-02-04,1
3965,11188,2012-06-27,2012-12-08,1
3966,4132,2013-07-10,2013-10-16,0
3973,6532,2013-07-04,2014-04-26,0
3976,18345,2012-03-24,2013-02-28,0
3979,3520,2012-07-22,2013-02-02,1
3980,14686,2012-09-13,2012-12-31,0
3985,8566,2013-04-06,2013-12-21,1
3987,3088,2012-10-08,2012-11-12,0
3988,14124,2012-08-19,2013-05-22,1
3991,10327,2012-05-12,2013-08-15,1
4002,8595,2013-05-16,2013-06-03,1
4003,15769,2013-10-11,2014-06-14,1
4007,3380,2013-05-20,2013-08-27,1
4011,8013,2012-12-15,2014-09-26,1
4022,8496,2012-08-13,2012-11-12,1
4027,923,2012-08-23,2012-10-17,1
4030,12550,2013-03-09,2014-01-24,1
4035,17159,2013-01-20,2013-11-03,1
4037,274,2012-08-09,2012-08-11,0
4038,2853,2013-04-23,2013-04-29,1
4043,15595,2013-09-13,2013-12-14,1
4049,17516,2013-06-23,2013-11-23,1
4050,1645,2013-02-01,2013-06-12,0
4058,15685,2013-10-16,2014-11-27,0
4077,1955,2012-05-15,2014-11-21,0
4080,1421,2013-08-06,2013-11-07,1
4081,4899,2012-12-31,2013-06-20,1
4083,6653,2012-01-25,2013-01-21,1
4084,8846,2012-02-21,2013-03-09,1
4093,12871,2013-06-14,2013-07-08,0
4096,17318,2012-10-08,2012-11-04,0
4101,4463,2012-04-26,2012-08-31,0
4103,10333,2012-09-08,2013-09-12,1
4109,7953,2012-11-29,2013-02-11,1
4112,12970,2012-04-12,2012-09-15,1
4114,5685,2012-06-24,2013-02-12,1
4118,16784,2012-04-17,2013-03-17,0
4121,12298,2013-04-27,2014-04-12,0
4124,10240,2013-07-16,2013-11-04,0
4128,7137,2013-01-15,2013-04-17,1
4129,2466,2012-11-12,2013-05-10,1
4130,2056,2013-06-30,2013-08-10,1
4134,2306,2012-09-18,2012-10-26,1
4146,13842,2012-05-20,2012-05-24,1
4156,14062,2013-10-18,2014-08-06,0
4158,6759,2012-01-12,2012-01-13,0
4162,13993,2012-09-14,2013-11-25,0
4171,4020,2012-03-08,2012-11-23,1
4174,15814,2012-03-10,2012-05-01,0
4176,8914,2013-10-01,2014-07-05,0
4178,11281,2012-11-19,2013-02-22,1
4181,13150,2012-03-31,2012-07-18,0
4182,13206,2012-10-06,2012-10-12,1
4191,11543,2012-08-28,2014-04-02,0
4193,14621,2012-04-04,2012-04-18,0
4196,1908,2012-06-10,2013-04-15,0
4198,4902,2012-05-20,2012-06-28,0
4207,3502,2013-04-29,2013-08-28,1
4212,9444,2012-11-07,2013-03-15,0
4213,4920,2012-04-10,2012-11-17,0
4216,19846,2013-07-09,2013-09-02,1
4217,18558,2013-03-08,2013-03-14,0
4230,12041,2012-09-30,2013-06-16,0
4232,12670,2012-11-29,2013-04-05,1
4239,15284,2013-07-22,2014-04-08,0
4243,10246,2013-10-15,2013-11-06,1
4246,3201,2012-06-29,2012-09-19,1
4249,13568,2012-07-15,2012-08-01,0
4250,16759,2013-10-09,2013-12-29,0
4251,10844,2012-05-16,2013-03-18,1
4256,11337,2012-04-08,2012-06-24,1
4257,6991,2013-04-28,2013-06-03,0
4260,13024,2013-10-09,2014-02-19,1
4268,15329,2013-02-04,2013-08-06,0
4269,15500,2013-06-16,2013-09-26,0
4286,1934,2013-09-27,2013-11-03,1
4293,9303,2013-05-13,2013-10-18,1
4297,19836,2013-01-16,2013-12-01,0
4298,12032,2013-08-12,2014-07-18,0
4299,11227,2012-09-16,2012-10-18,1
4310,3054,2012-12-08,2013-04-08,1
4311,9149,2012-03-06,2012-08-18,0
4313,2900,2012-01-20,2012-02-22,0
4314,7977,2012-08-14,2012-09-12,1
4318,8143,2012-04-23,2012-05-25,0
4320,11521,2012-02-21,2012-12-20,1
4325,15740,2012-01-08,2012-05-29,1
4332,17812,2013-04-07,2013-04-08,1
4346,2430,2012-11-20,2013-04-11,1
4348,390,2013-01-28,2013-03-11,0
4350,12171,2013-05-27,2013-12-08,1
4354,5395,2012-06-04,2012-08-30,0
4357,11497,2013-08-19,2014-03-13,0
4362,13787,2012-10-26,2013-02-07,1
4366,4585,2012-11-28,2013-05-02,1
4369,13819,2013-05-28,2014-11-13,0
4371,18912,2013-09-07,2014-02-09,1
4373,661,2013-05-27,2013-12-08,1
4375,18194,2013-06-19,2013-09-23,1
4377,12951,2012-12-01,2014-05-24,0
4381,924,2012-10-19,2013-01-19,0
4385,7950,2013-03-30,2013-11-05,0
4387,19431,2012-01-31,2012-10-20,0
4388,4829,2012-10-27,2013-04-15,0
4397,13469,2012-12-10,2013-07-21,1
4399,11785,2012-02-24,2012-04-20,0
4400,5305,2013-01-13,2014-01-24,1
4404,11973,2012-06-07,2012-10-11,1
4406,331,2013-05-05,2013-05-06,0
4416,4552,2012-12-13,2013-06-17,0
4419,19913,2013-01-07,2013-11-18,0
4428,1918,2012-10-17,2013-05-23,0
4430,15972,2013-07-21,2014-01-02,1
4432,18108,2013-07-18,2013-12-04,1
4435,9107,2013-04-04,2013-10-20,0
4436,5926,2012-10-07,2013-04-05,1
4437,13505,2013-02-07,2015-03-17,1
4440,3597,2012-09-21,2014-04-28,1
4443,15921,2013-08-23,2013-11-12,1
4458,1309,2013-06-29,2013-10-24,1
4461,4930,2012-06-02,2012-11-04,0
4462,3701,2012-04-13,2012-08-05,1
4473,19820,2013-05-02,2013-07-05,1
4475,18169,2013-04-14,2013-08-29,0
4479,13955,2013-01-18,2013-04-20,1
4482,15934,2013-01-10,2013-12-07,0
4490,13553,2012-08-13,2012-12-22,1
4492,18258,2012-04-15,2013-11-11,0
4508,4662,2013-03-17,2013-07-02,0
4511,4940,2013-09-06,2013-11-20,1
4514,16578,2012-11-16,2014-07-09,0
4517,19165,2013-01-22,2013-03-22,0
4520,12680,2012-09-06,2012-12-23,0
4522,18001,2012-08-30,2013-08-09,1
4532,12142,2013-01-16,2013-06-13,1
4533,18550,2013-05-21,2013-12-14,1
4536,10170,2013-05-07,2013-07-28,0
4537,2256,2012-06-09,2012-08-22,1
4540,7408,2012-07-06,2012-10-15,1
4541,16739,2013-03-12,2013-07-26,1
4547,7777,2012-11-29,2013-05-18,0
4549,9028,2012-09-25,2013-06-21,1
4552,7174,2012-09-17,2012-12-07,1
4556,9674,2013-01-11,2013-05-05,1
4558,17034,2012-09-13,2013-05-22,1
4571,9147,2013-09-12,2013-10-11,1
4574,723,2012-05-10,2012-10-18,1
4590,2604,2012-09-12,2013-04-11,0
4594,6680,2013-08-31,2014-03-22,1
4595,17292,2013-09-20,2014-01-01,0
4597,7885,2013-08-22,2013-09-10,1
4605,6957,2012-09-08,2013-03-21,0
4608,16251,2013-03-10,2014-09-17,1
4609,12770,2012-02-28,2012-03-29,1
4612,16929,2013-07-14,2013-08-02,1
4619,11004,2013-07-23,2014-04-06,1
4623,9687,2013-06-09,2013-06-16,1
4628,7686,2012-03-29,2012-11-18,0
4630,8925,2012-07-23,2012-08-24,0
4635,10344,2013-02-25,2014-03-07,0
4637,6255,2013-05-18,2013-11-25,1
4641,13262,2012-11-06,2013-05-17,1
4643,16835,2013-07-20,2013-12-05,0
4647,12879,2013-06-18,2013-11-11,0
4648,16871,2012-11-30,2012-12-24,1
4651,109,2013-04-05,2013-09-03,0
4653,13448,2013-01-17,2013-02-17,0
4654,3334,2012-08-18,2012-11-04,0
4658,17961,2012-02-05,2012-06-17,0
4665,6980,2013-05-19,2014-05-08,1
4667,16413,2012-12-14,2013-09-17,1
4680,6256,2013-02-24,2013-08-02,1
4682,2200,2013-01-05,2013-11-17,1
4683,15985,2013-08-22,2014-04-05,1
4689,956,2013-03-23,2013-06-26,0
4695,8893,2013-02-28,2013-10-15,1
4696,649,2012-04-08,2012-05-21,1
4703,4420,2013-08-02,2013-10-21,0
4704,1954,2012-11-26,2014-02-05,0
4711,19675,2013-01-09,2013-05-24,0
4713,1011,2012-06-03,2012-11-20,0
4715,433,2012-03-30,2013-12-11,0
4736,13989,2012-03-06,2013-03-26,0
4737,3177,2013-02-27,2014-02-01,1
4740,3265,2012-04-05,2012-09-18,1
4746,3931,2013-10-07,2015-03-09,0
4751,18147,2012-06-16,2014-08-04,1
4755,5513,2012-02-23,2012-12-06,0
4763,14335,2013-03-03,2013-04-28,0
4764,7357,2013-08-14,2014-10-10,1
4765,15804,2013-07-23,2013-10-05,0
4766,458,2013-07-02,2013-10-08,1
4771,519,2012-05-08,2014-09-13,0
4778,7730,2013-04-24,2013-12-04,1
4780,16792,2013-03-27,2016-06-09,1
4784,12328,2012-03-23,2012-05-10,0
4786,10484,2012-03-16,2012-04-29,0
4796,5402,2013-10-01,2014-06-16,0
4797,8086,2013-02-22,2013-03-18,0
4799,15693,2012-04-23,2012-11-15,0
4804,16001,2012-05-13,2012-07-18,1
4807,19418,2012-03-12,2012-11-04,0
4822,8665,2012-10-02,2012-10-29,0
4823,3821,2012-10-24,2013-07-12,1
4826,18699,2012-01-27,2012-03-17,0
4831,10150,2012-06-16,2012-08-16,0
4832,15018,2013-08-01,2013-12-03,1
4835,15407,2013-03-14,2013-05-26,1
4842,6253,2012-06-13,2013-10-18,0
4843,7724,2012-06-28,2013-02-24,1
4854,4673,2012-06-23,2012-07-02,0
4858,11589,2013-02-26,2013-07-07,0
4860,973,2013-09-25,2013-10-12,1
4863,4971,2013-09-12,2014-09-14,1
4871,18122,2013-09-06,2014-04-13,0
4876,11703,2012-01-28,2012-04-16,1
4882,15257,2013-04-01,2013-05-15,1
4883,2748,2013-05-19,2013-10-24,0
4885,18647,2013-03-04,2013-07-13,1
4890,11340,2012-11-05,2012-12-10,1
4891,4292,2013-10-16,2013-10-19,1
4896,19826,2012-09-07,2013-12-07,1
4898,4122,2013-10-25,2014-03-06,0
4903,3949,2013-08-20,2013-12-15,0
4905,5819,2012-07-03,2015-01-14,0
4906,11539,2013-07-16,2013-09-24,1
4911,8452,2013-09-13,2014-04-30,0
4919,9015,2013-06-17,2013-06-27,1
4920,17645,2012-04-10,2012-07-04,1
4926,5502,2012-04-15,2012-10-03,0
4930,5993,2013-03-04,2013-11-24,0
4935,2873,2013-10-16,2013-10-28,1
4939,10340,2013-05-10,2013-05-29,0
4944,15116,2012-12-01,2013-04-20,0
4947,9116,2012-10-11,2012-12-11,0
4950,822,2013-10-10,2014-04-04,1
4951,2028,2012-12-08,2013-03-02,0
4952,13792,2013-02-02,2014-03-05,0
4969,10323,2012-12-11,2013-04-10,0
4972,3966,2013-06-10,2014-04-28,0
4982,2067,2012-02-27,2013-04-14,1
4984,145,2013-05-30,2013-09-16,0
4986,5459,2012-12-23,2013-01-09,0
4988,9005,2012-08-29,2012-10-12,1
4995,2827,2012-02-15,2012-11-20,1
4997,11171,2012-01-04,2012-01-30,1
4998,13001,2013-07-02,2013-11-27,1
5000,6544,2013-01-30,2013-03-27,0
5002,19898,2012-12-27,2013-05-26,0
5003,7801,2013-07-18,2013-08-18,1
5005,949,2012-06-23,2012-06-29,1
5009,8756,2012-02-09,2012-07-10,0
5019,15335,2012-12-27,2013-01-28,0
5020,8226,2012-06-08,2012-08-26,1
5023,5172,2013-07-10,2014-07-20,0
5026,6338,2012-03-05,2012-03-15,1
5031,19462,2013-05-01,2013-07-17,0
5032,6752,2013-06-02,2013-10-05,0
5033,9022,2012-05-11,2012-10-13,0
5037,18437,2012-05-25,2015-04-23,0
5046,3088,2012-04-13,2012-05-09,0
5052,2428,2012-04-11,2012-05-12,0
5054,5073,2012-11-18,2013-01-10,1
5055,1012,2012-09-04,2012-11-11,0
5063,3844,2013-01-10,2013-10-02,1
5068,799,2012-12-29,2013-12-10,0
5069,16818,2012-05-01,2013-01-19,1
5072,11543,2012-04-14,2012-05-25,1
5073,11092,2013-01-06,2014-01-01,1
5076,8779,2012-10-15,2013-05-26,0
5077,11945,2013-03-25,2014-04-01,1
5090,13417,2013-03-05,2013-08-31,1
5091,15071,2012-12-18,2013-04-06,1
5092,5332,2013-09-16,2015-02-25,1
5093,11195,2012-12-14,2013-05-29,1
5104,4361,2013-05-02,2014-03-20,0
5105,9481,2012-02-13,2013-09-07,0
5108,9809,2012-03-02,2012-06-26,0
5111,15341,2013-04-16,2014-07-06,1
5118,18111,2013-07-20,2013-11-03,0
5125,2344,2012-11-03,2014-02-11,0
5126,8293,2012-10-16,2013-07-31,1
5131,16461,2013-08-03,2014-01-12,1
5133,19981,2012-02-19,2012-10-30,1
5140,4652,2012-02-13,2012-03-07,1
5142,11930,2012-01-13,2013-09-04,1
5145,8223,2012-04-30,2012-05-28,0
5146,2120,2012-11-04,2015-01-02,1
5149,1892,2012-04-04,2012-11-18,0
5150,9656,2012-01-13,2012-05-26,0
5151,3944,2013-05-08,2013-05-09,1
5154,12641,2012-10-15,2013-03-03,1
5155,6917,2013-05-05,2013-10-16,0
5158,12169,2012-01-13,2012-01-25,0
5164,13795,2013-07-19,2013-08-17,0
5165,6559,2013-04-15,2013-06-30,0
5166,13089,2013-09-03,2014-07-08,1
5168,15142,2013-10-14,2013-10-17,1
5169,3452,2013-08-19,2013-11-07,1
5170,16433,2013-06-10,2014-02-03,0
5172,3466,2013-05-19,2014-04-17,0
5175,6077,2012-01-22,2012-10-28,1
5176,441,2012-03-06,2012-04-30,0
5181,5508,2012-04-18,2012-10-17,1
5187,13068,2012-02-02,2012-05-29,0
5191,3503,2013-08-11,2013-12-11,1
5200,11576,2013-01-27,2013-07-01,1
5202,2829,2013-03-26,2013-07-23,0
